profileUrl,comment,likeCount,replyCount,username,commentDate,commentId,ownerId,profilePictureUrl,isReply,timestamp,query,error
https://www.instagram.com/akshay_akki_abm,@saleemahmed969 are ha Ganesh Chaturthi sab festival suru ho jaye gay 😂😂😂 fir aye ga na maja,0,,akshay_akki_abm,2021-07-11T19:31:10.000Z,1.81615E+16,4314057076,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/s150x150/179216736_1006317993238329_513063344631589818_n.jpg?_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_ohc=egNt1n29inEAX_XElo9&edm=AABBvjUBAAAA&ccb=7-4&oh=44e73d1e362720633ced3d1bde73ff8e&oe=60F5D848&_nc_sid=83d603,TRUE,2021-07-13T21:21:45.543Z,https://www.instagram.com/p/CRMrTllH8ew/,
https://www.instagram.com/call_me_aj47,@akshay_akki_abm je baat to dono ki sahi hai  fir saarein media waale religion k naam pr corona ki news bhi to batayenge trp badegi bhakton k dekhne se,1,,call_me_aj47,2021-07-13T04:26:22.000Z,1.78951E+16,704599309,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/s150x150/206001007_220163363279379_4301248831273929413_n.jpg?_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_ohc=A-lDneufwnQAX_SnbBm&edm=AABBvjUBAAAA&ccb=7-4&oh=61042a10bcf9b55a711ab2483cba4e08&oe=60F46875&_nc_sid=83d603,TRUE,2021-07-13T21:21:45.543Z,https://www.instagram.com/p/CRMrTllH8ew/,
https://www.instagram.com/akshay_akki_abm,Koi nhi dekh raha hai😮😮,0,0,akshay_akki_abm,2021-07-11T19:29:02.000Z,1.78923E+16,4314057076,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/s150x150/179216736_1006317993238329_513063344631589818_n.jpg?_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_ohc=egNt1n29inEAX_XElo9&edm=AABBvjUBAAAA&ccb=7-4&oh=44e73d1e362720633ced3d1bde73ff8e&oe=60F5D848&_nc_sid=83d603,FALSE,2021-07-13T21:21:45.543Z,https://www.instagram.com/p/CRMrTllH8ew/,
https://www.instagram.com/i_am_ankit_gusain,Yeah swag of modiji..😂 3rd wave of covid bas chutiye ki tarah bell hi bjaata reh jaaeiga...door to khulne se rhaa...swag se side se nikl liye..akalmandi..😂,1,0,i_am_ankit_gusain,2021-07-12T05:12:36.000Z,1.80919E+16,3004997701,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/s150x150/193610611_145999117577571_2821665698967540058_n.jpg?_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_ohc=h40aAvdW7HQAX8AE72z&edm=AABBvjUBAAAA&ccb=7-4&oh=9ed3da653f8bd0f926c6c25d88639af6&oe=60F5C3B0&_nc_sid=83d603,FALSE,2021-07-13T21:21:45.543Z,https://www.instagram.com/p/CRMrTllH8ew/,
https://www.instagram.com/attiyafatma1234,🔥,1,0,attiyafatma1234,2021-07-06T16:04:01.000Z,1.79519E+16,8366940273,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/s150x150/212711069_370209824493543_8850858077567695059_n.jpg?_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_ohc=fO4QrkUA6XAAX8_K712&tn=9hblQtT8P0mMjutr&edm=AABBvjUBAAAA&ccb=7-4&oh=6bf1f9769c7f883dedb0372581f87848&oe=60F5B70A&_nc_sid=83d603,FALSE,2021-07-13T21:21:47.132Z,https://www.instagram.com/p/CQ_d2JSoaDu/,
https://www.instagram.com/shes_ayyan,😂😂,0,0,shes_ayyan,2021-07-06T16:32:33.000Z,1.8138E+16,48195753124,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/s150x150/204011488_495966588334224_266953467657686734_n.jpg?_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_ohc=Kh_fbd4TrOUAX8EVtcK&edm=AABBvjUBAAAA&ccb=7-4&oh=e965e86d73a2874fcce9daf63c00f261&oe=60F5B1F8&_nc_sid=83d603,FALSE,2021-07-13T21:21:47.132Z,https://www.instagram.com/p/CQ_d2JSoaDu/,
https://www.instagram.com/armeen_zehra_,@naina__abbasi safa tunji copy ti lagai istg 🥵,0,7,armeen_zehra_,2021-07-06T20:20:29.000Z,1.79048E+16,37868618293,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/s150x150/211280225_348175280220665_1499240563905927920_n.jpg?_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_ohc=tMEZz05rXpwAX-Txu-h&edm=AABBvjUBAAAA&ccb=7-4&oh=0a22ba1d4327663f8961acf51a9b49fc&oe=60F5E527&_nc_sid=83d603,FALSE,2021-07-13T21:21:47.132Z,https://www.instagram.com/p/CQ_d2JSoaDu/,
https://www.instagram.com/naina__abbasi,@armeen_zehra_ tum ho,1,,naina__abbasi,2021-07-07T12:35:42.000Z,1.78916E+16,47314344703,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/s150x150/199320873_580853009985449_1074990644817382352_n.jpg?_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_ohc=rRAsv2lI3hoAX-i7uvE&edm=AABBvjUBAAAA&ccb=7-4&oh=8e5aaf73a36dda0f8d3f6c50e89e1867&oe=60F4FC88&_nc_sid=83d603,TRUE,2021-07-13T21:21:47.132Z,https://www.instagram.com/p/CQ_d2JSoaDu/,
https://www.instagram.com/armeen_zehra_,@naina__abbasi ok boss I can't argue with you🙌,0,,armeen_zehra_,2021-07-07T12:37:10.000Z,1.78849E+16,37868618293,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/s150x150/211280225_348175280220665_1499240563905927920_n.jpg?_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_ohc=tMEZz05rXpwAX-Txu-h&edm=AABBvjUBAAAA&ccb=7-4&oh=0a22ba1d4327663f8961acf51a9b49fc&oe=60F5E527&_nc_sid=83d603,TRUE,2021-07-13T21:21:47.132Z,https://www.instagram.com/p/CQ_d2JSoaDu/,
https://www.instagram.com/naina__abbasi,@armeen_zehra_ yes u cant,1,,naina__abbasi,2021-07-07T12:39:52.000Z,1.79045E+16,47314344703,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/s150x150/199320873_580853009985449_1074990644817382352_n.jpg?_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_ohc=rRAsv2lI3hoAX-i7uvE&tn=9hblQtT8P0mMjutr&edm=AABBvjUBAAAA&ccb=7-4&oh=ad4356dfc97c3a0dc9be60dc6a497bc2&oe=60F4FC88&_nc_sid=83d603,TRUE,2021-07-13T21:21:47.132Z,https://www.instagram.com/p/CQ_d2JSoaDu/,
